TRANSACTION_ID,CUST_ID,AMOUNT,TRANSACTION_TYPE,TRANSACTION_DATE,DESCRIPTION
8909,8402,3279.93,Deposit,2023-09-27,Check deposit
8910,2279,1252.29,Deposit,2024-01-08,Check deposit
8911,5775,753.87,Withdrawal,2024-09-10,Cash withdrawal from ATM
8912,6037,2092.83,Refund,2024-02-06,Refund for returned item
8913,5304,3407.99,Deposit,2023-10-09,Check deposit
8914,5072,4825.94,Refund,2024-08-10,Refund for returned item
8915,6960,782.69,Purchase,2024-03-08,Purchase from online store
8916,1004,3765.65,Payment,2024-12-03,Payment via bank transfer
8917,4473,158.22,Deposit,2023-11-30,Check deposit
8918,195,47.13,Refund,2024-02-15,Refund for returned item
8919,2746,2813.69,Purchase,2025-04-05,Purchase from online store
8920,3854,4808.58,Withdrawal,2024-06-30,Cash withdrawal from ATM
8921,7030,538.85,Payment,2023-08-10,Payment via credit card
8922,4199,4458.55,Refund,2024-09-14,Refund for returned item
8923,5539,4909.55,Withdrawal,2025-03-17,Cash withdrawal from ATM
8924,9295,531.61,Withdrawal,2025-07-29,Cash withdrawal from ATM
8925,5619,2547.17,Withdrawal,2025-02-25,Cash withdrawal from ATM
8926,1817,3005.24,Withdrawal,2024-02-16,Cash withdrawal from ATM
8927,164,84.48,Purchase,2023-12-21,Purchase from gas station
8928,6693,3061.93,Withdrawal,2024-12-31,Cash withdrawal from ATM
8929,1215,4900.45,Purchase,2025-06-05,Purchase from grocery
8930,155,268.43,Purchase,2025-06-03,Purchase from grocery
8931,9601,3857.05,Purchase,2024-04-13,Purchase from gas station
8932,4040,3372.24,Purchase,2024-06-04,Purchase from electronics
8933,2314,3734.27,Payment,2025-01-15,Payment via credit card
8934,9098,1325.56,Payment,2024-05-30,Payment via cash
8935,8606,2497.13,Purchase,2025-05-13,Purchase from grocery
8936,1162,1984.51,Deposit,2025-01-23,Check deposit
8937,8278,1712.62,Payment,2024-03-21,Payment via cash
8938,1130,2029.03,Refund,2023-08-16,Refund for returned item
8939,8908,4644.6,Refund,2025-02-05,Refund for returned item
8940,3006,2291.61,Deposit,2024-08-28,Check deposit
8941,6381,3652.94,Withdrawal,2025-06-27,Cash withdrawal from ATM
8942,2231,619.53,Purchase,2024-04-21,Purchase from clothing
8943,9756,3046.39,Purchase,2025-01-09,Purchase from clothing
8944,6997,2817.69,Refund,2023-08-27,Refund for returned item
8945,4522,169.24,Payment,2024-03-05,Payment via cash
8946,1515,1117.42,Deposit,2024-10-10,Check deposit
8947,6648,554.61,Refund,2025-03-05,Refund for returned item
8948,2552,4139.59,Refund,2025-03-08,Refund for returned item
8949,3698,2994.71,Payment,2025-05-08,Payment via cash
8950,1768,2819.04,Withdrawal,2023-11-27,Cash withdrawal from ATM
8951,8887,807.58,Refund,2023-12-03,Refund for returned item
8952,3692,4027.99,Withdrawal,2024-12-10,Cash withdrawal from ATM
8953,4493,3665.57,Refund,2024-11-09,Refund for returned item
8954,1793,497.38,Withdrawal,2024-12-29,Cash withdrawal from ATM
8955,530,2609.07,Deposit,2024-04-04,Check deposit
8956,2217,2629.46,Deposit,2025-02-14,Check deposit
8957,6508,757.84,Refund,2023-08-31,Refund for returned item
8958,8278,3697.87,Purchase,2024-01-31,Purchase from gas station
8959,4652,2748.19,Purchase,2025-02-04,Purchase from gas station
8960,6221,3024.9,Refund,2025-04-30,Refund for returned item
8961,1722,3254.18,Deposit,2023-08-24,Check deposit
8962,9305,2174.83,Withdrawal,2025-03-01,Cash withdrawal from ATM
8963,6414,3098.47,Payment,2023-11-11,Payment via bank transfer
8964,2616,4467.06,Refund,2024-08-08,Refund for returned item
8965,9042,3418.86,Purchase,2024-06-22,Purchase from grocery
8966,1429,4160.83,Purchase,2024-01-14,Purchase from online store
8967,5538,2922.39,Refund,2025-06-12,Refund for returned item
8968,887,896.01,Withdrawal,2025-04-30,Cash withdrawal from ATM
8969,5045,1075.32,Refund,2024-10-09,Refund for returned item
8970,3093,784.66,Refund,2024-04-06,Refund for returned item
8971,2182,1147.62,Withdrawal,2025-04-05,Cash withdrawal from ATM
8972,1158,4428.13,Payment,2024-12-13,Payment via mobile app
8973,934,2729.52,Refund,2024-12-29,Refund for returned item
8974,8021,1170.3,Purchase,2025-05-08,Purchase from online store
8975,5275,5.99,Deposit,2024-01-03,Check deposit
8976,8158,3117.77,Purchase,2024-03-02,Purchase from gas station
8977,7085,2716.0,Refund,2024-05-28,Refund for returned item
8978,8208,316.59,Payment,2025-03-19,Payment via credit card
8979,4412,3569.25,Deposit,2025-01-08,Check deposit
8980,6776,416.24,Payment,2025-03-25,Payment via mobile app
8981,2336,4340.67,Payment,2024-05-03,Payment via bank transfer
8982,5580,2195.35,Purchase,2024-05-24,Purchase from online store
8983,2557,116.03,Withdrawal,2024-11-06,Cash withdrawal from ATM
8984,3506,3352.91,Deposit,2023-11-05,Check deposit
8985,8648,3202.14,Purchase,2023-10-20,Purchase from electronics
8986,3267,4271.28,Payment,2025-05-06,Payment via cash
8987,5779,3400.84,Payment,2023-10-02,Payment via bank transfer
8988,3686,4241.01,Withdrawal,2024-05-01,Cash withdrawal from ATM
8989,9891,333.6,Purchase,2023-08-07,Purchase from gas station
8990,5947,2205.96,Payment,2025-02-10,Payment via bank transfer
8991,3242,260.43,Withdrawal,2024-08-24,Cash withdrawal from ATM
8992,6228,1161.11,Withdrawal,2024-03-09,Cash withdrawal from ATM
8993,9734,2446.69,Refund,2025-02-18,Refund for returned item
8994,2033,209.92,Deposit,2024-11-10,Check deposit
8995,8442,1006.57,Refund,2025-07-03,Refund for returned item
8996,4659,1796.07,Purchase,2025-04-17,Purchase from coffee shop
8997,9484,780.7,Refund,2024-07-01,Refund for returned item
8998,3712,1239.21,Deposit,2023-10-25,Check deposit
8999,4428,2901.15,Withdrawal,2025-07-23,Cash withdrawal from ATM
9000,8897,2586.44,Withdrawal,2025-07-17,Cash withdrawal from ATM
9001,6456,481.66,Deposit,2024-07-01,Check deposit
9002,8242,1839.74,Refund,2023-12-15,Refund for returned item
9003,6081,1632.11,Deposit,2025-05-19,Check deposit
9004,6126,2925.07,Deposit,2025-07-11,Check deposit
9005,2952,3824.43,Purchase,2024-06-03,Purchase from electronics
9006,1139,462.5,Payment,2025-04-17,Payment via mobile app
9007,6549,403.13,Deposit,2024-11-26,Check deposit
9008,9806,2110.99,Payment,2025-01-21,Payment via bank transfer
9009,645,238.65,Purchase,2024-04-24,Purchase from grocery
9010,2112,1660.16,Withdrawal,2024-12-28,Cash withdrawal from ATM
9011,2000,3628.6,Deposit,2024-05-28,Check deposit
9012,5372,1403.78,Deposit,2024-10-19,Check deposit
9013,9515,3686.1,Withdrawal,2024-04-01,Cash withdrawal from ATM
9014,6699,2825.69,Purchase,2023-11-02,Purchase from coffee shop
9015,5012,1522.22,Deposit,2023-12-21,Check deposit
9016,7025,2002.81,Purchase,2024-12-01,Purchase from grocery
9017,4452,450.37,Purchase,2024-03-23,Purchase from grocery
9018,6062,634.32,Purchase,2025-07-08,Purchase from grocery
9019,4247,73.03,Refund,2024-12-16,Refund for returned item
9020,9297,2042.66,Purchase,2025-05-01,Purchase from online store
9021,2670,3274.07,Payment,2025-06-12,Payment via bank transfer
9022,9180,4614.33,Payment,2024-01-15,Payment via credit card
9023,4880,705.97,Refund,2024-07-22,Refund for returned item
9024,2784,1824.25,Payment,2024-06-27,Payment via credit card
9025,1084,3241.15,Refund,2025-01-09,Refund for returned item
9026,5747,236.94,Withdrawal,2025-05-04,Cash withdrawal from ATM
9027,9163,1700.8,Payment,2023-12-02,Payment via mobile app
9028,4767,3418.1,Purchase,2025-06-03,Purchase from gas station
9029,2360,1649.32,Deposit,2023-12-15,Check deposit
9030,3166,3398.93,Deposit,2024-01-24,Check deposit
9031,3463,4803.2,Payment,2024-09-16,Payment via mobile app
9032,4627,3255.87,Refund,2024-01-16,Refund for returned item
9033,6894,299.29,Refund,2025-07-21,Refund for returned item
9034,8932,4746.37,Purchase,2023-12-13,Purchase from grocery
9035,7384,2338.22,Withdrawal,2025-07-02,Cash withdrawal from ATM
9036,90,3121.14,Deposit,2024-10-26,Check deposit
9037,5862,1970.72,Withdrawal,2025-01-31,Cash withdrawal from ATM
9038,9865,564.64,Deposit,2025-05-09,Check deposit
9039,6034,3049.94,Refund,2024-11-08,Refund for returned item
9040,8331,2318.86,Refund,2024-07-22,Refund for returned item
9041,1473,845.46,Withdrawal,2023-10-30,Cash withdrawal from ATM
9042,3232,2904.84,Purchase,2023-12-05,Purchase from clothing
9043,7376,3432.99,Payment,2023-11-04,Payment via cash
9044,4528,2054.33,Withdrawal,2024-05-12,Cash withdrawal from ATM
9045,1735,189.42,Deposit,2024-10-07,Check deposit
9046,3388,1754.4,Payment,2024-06-17,Payment via credit card
9047,3691,3419.0,Refund,2025-07-30,Refund for returned item
9048,8271,2068.74,Withdrawal,2023-11-23,Cash withdrawal from ATM
9049,8050,2177.96,Withdrawal,2025-05-12,Cash withdrawal from ATM
9050,5933,3833.3,Purchase,2025-06-28,Purchase from online store
9051,3021,2287.19,Deposit,2024-12-12,Check deposit
9052,4795,1485.72,Payment,2024-03-05,Payment via mobile app
9053,4578,1738.21,Withdrawal,2024-12-22,Cash withdrawal from ATM
9054,9064,120.92,Payment,2024-06-12,Payment via mobile app
9055,5277,4538.36,Purchase,2023-08-14,Purchase from gas station
9056,4928,4261.64,Purchase,2025-06-06,Purchase from coffee shop
9057,3132,3110.86,Payment,2025-04-17,Payment via bank transfer
9058,6790,58.74,Deposit,2025-02-17,Check deposit
9059,7632,1521.87,Deposit,2025-07-29,Check deposit
9060,166,3692.64,Deposit,2025-02-11,Check deposit
9061,5060,3719.85,Purchase,2024-01-11,Purchase from clothing
9062,6947,3283.57,Deposit,2024-05-11,Check deposit
9063,6004,2521.56,Payment,2023-10-05,Payment via mobile app
9064,2802,89.57,Purchase,2025-01-05,Purchase from gas station
9065,6196,3705.05,Payment,2024-09-29,Payment via cash
9066,8591,2277.22,Payment,2025-01-07,Payment via cash
9067,9750,1953.75,Payment,2025-05-03,Payment via cash
9068,86,4876.35,Payment,2023-10-28,Payment via credit card
9069,8756,1253.0,Payment,2024-12-25,Payment via cash
9070,6866,1208.68,Withdrawal,2024-08-02,Cash withdrawal from ATM
9071,8957,2876.21,Purchase,2024-03-27,Purchase from clothing
9072,3955,2125.96,Deposit,2024-07-11,Check deposit
9073,4791,2894.11,Purchase,2023-10-02,Purchase from online store
9074,8593,110.03,Payment,2024-06-29,Payment via mobile app
9075,6703,579.02,Deposit,2025-06-12,Check deposit
9076,5074,554.27,Payment,2024-03-29,Payment via bank transfer
9077,6826,183.55,Deposit,2025-07-09,Check deposit
9078,4093,4512.06,Purchase,2024-10-14,Purchase from online store
9079,2059,4816.59,Payment,2024-11-01,Payment via bank transfer
9080,470,3829.25,Refund,2025-03-14,Refund for returned item
9081,1932,2594.91,Refund,2025-07-25,Refund for returned item
9082,3570,2130.49,Refund,2023-12-05,Refund for returned item
9083,5188,2840.06,Payment,2025-03-06,Payment via bank transfer
9084,172,4543.93,Deposit,2025-04-12,Check deposit
9085,6499,968.09,Payment,2024-03-09,Payment via mobile app
9086,3635,3649.22,Withdrawal,2025-04-15,Cash withdrawal from ATM
9087,1911,831.93,Purchase,2025-06-24,Purchase from coffee shop
9088,3554,2656.79,Withdrawal,2024-01-06,Cash withdrawal from ATM
9089,2836,2016.68,Refund,2024-06-01,Refund for returned item
9090,9653,800.54,Refund,2024-03-01,Refund for returned item
9091,813,1505.86,Withdrawal,2024-04-05,Cash withdrawal from ATM
9092,5346,2034.64,Purchase,2024-11-27,Purchase from gas station
9093,583,1878.6,Purchase,2025-04-25,Purchase from grocery
9094,9030,2423.22,Refund,2023-12-12,Refund for returned item
9095,9752,1026.57,Refund,2025-05-14,Refund for returned item
9096,6143,4825.98,Purchase,2023-11-24,Purchase from clothing
9097,580,3678.96,Refund,2025-03-16,Refund for returned item
9098,175,4938.85,Purchase,2025-06-03,Purchase from gas station
9099,2960,1628.22,Withdrawal,2025-03-31,Cash withdrawal from ATM
9100,4595,1122.56,Purchase,2024-03-13,Purchase from grocery
9101,865,2725.66,Payment,2025-03-22,Payment via bank transfer
9102,1192,463.76,Payment,2024-02-26,Payment via bank transfer
9103,8648,1376.99,Deposit,2024-03-06,Check deposit
9104,6251,4949.2,Deposit,2025-02-08,Check deposit
9105,2558,63.93,Withdrawal,2025-03-22,Cash withdrawal from ATM
9106,8335,4287.84,Refund,2024-11-26,Refund for returned item
9107,2421,4212.13,Withdrawal,2024-10-22,Cash withdrawal from ATM
9108,5528,3494.0,Refund,2024-05-31,Refund for returned item
9109,7164,2466.61,Purchase,2023-12-07,Purchase from grocery
9110,1718,1969.42,Refund,2025-01-08,Refund for returned item
9111,6087,1293.19,Refund,2024-06-21,Refund for returned item
9112,9035,3787.0,Withdrawal,2024-01-23,Cash withdrawal from ATM
9113,6669,1658.95,Withdrawal,2024-06-23,Cash withdrawal from ATM
9114,262,1033.14,Refund,2024-10-20,Refund for returned item
9115,6086,1865.93,Payment,2025-07-19,Payment via bank transfer
9116,3125,1253.67,Deposit,2024-06-07,Check deposit
9117,4350,1145.09,Purchase,2024-12-27,Purchase from clothing
9118,1045,2064.61,Deposit,2025-07-22,Check deposit
9119,3737,1193.11,Payment,2025-01-11,Payment via cash
9120,8981,3963.29,Payment,2024-08-09,Payment via bank transfer
9121,5576,4213.59,Purchase,2024-12-09,Purchase from online store
9122,5797,2221.49,Refund,2025-08-01,Refund for returned item
9123,3597,2417.54,Purchase,2024-11-07,Purchase from gas station
9124,7778,4994.44,Withdrawal,2025-04-12,Cash withdrawal from ATM
9125,523,3849.05,Purchase,2023-09-01,Purchase from coffee shop
9126,8469,1444.15,Payment,2024-11-28,Payment via bank transfer
9127,7136,2873.76,Deposit,2025-08-02,Check deposit
9128,7504,3465.06,Purchase,2024-10-16,Purchase from clothing
9129,6557,1008.89,Withdrawal,2025-05-26,Cash withdrawal from ATM
9130,9901,4252.33,Deposit,2025-05-12,Check deposit
9131,5722,589.33,Payment,2025-01-15,Payment via cash
9132,4245,4883.32,Deposit,2024-12-11,Check deposit
9133,7404,4602.24,Payment,2024-07-14,Payment via cash
9134,4413,2314.17,Refund,2025-01-21,Refund for returned item
9135,3320,142.64,Deposit,2023-10-05,Check deposit
9136,6307,4772.99,Payment,2025-02-18,Payment via mobile app
9137,5613,3392.56,Refund,2024-12-15,Refund for returned item
9138,1664,4401.43,Payment,2024-05-19,Payment via bank transfer
9139,9727,143.82,Payment,2023-10-15,Payment via mobile app
9140,1254,2808.29,Withdrawal,2024-03-02,Cash withdrawal from ATM
9141,2456,3998.24,Payment,2024-05-24,Payment via bank transfer
9142,8208,1239.65,Deposit,2023-08-28,Check deposit
9143,8268,3522.53,Purchase,2024-12-29,Purchase from gas station
9144,8934,96.77,Payment,2023-08-25,Payment via cash
9145,2566,396.4,Refund,2024-03-25,Refund for returned item
9146,3458,2146.7,Withdrawal,2024-08-02,Cash withdrawal from ATM
9147,8240,2583.67,Refund,2024-05-16,Refund for returned item
9148,9356,4427.53,Payment,2024-03-13,Payment via bank transfer
9149,4579,1241.85,Deposit,2024-09-09,Check deposit
9150,4935,713.45,Withdrawal,2025-03-28,Cash withdrawal from ATM
9151,7181,3537.02,Refund,2024-10-04,Refund for returned item
9152,1468,2286.36,Refund,2024-03-09,Refund for returned item
9153,5769,1871.25,Purchase,2023-09-29,Purchase from electronics
9154,9948,569.89,Payment,2024-09-30,Payment via cash
9155,8414,3067.28,Payment,2024-05-17,Payment via cash
9156,2269,4151.91,Purchase,2025-05-27,Purchase from electronics
9157,7378,2565.18,Deposit,2024-04-08,Check deposit
9158,3421,4160.63,Purchase,2025-07-27,Purchase from online store
9159,8235,2763.37,Withdrawal,2025-01-22,Cash withdrawal from ATM
9160,7435,1743.96,Payment,2025-01-12,Payment via mobile app
9161,9073,1931.38,Payment,2024-07-17,Payment via credit card
9162,5362,3734.43,Purchase,2025-01-26,Purchase from electronics
9163,5333,3186.26,Purchase,2024-11-03,Purchase from gas station
9164,8394,4505.19,Refund,2025-06-07,Refund for returned item
9165,9266,1335.57,Payment,2023-12-01,Payment via credit card
9166,3920,1960.92,Payment,2025-02-08,Payment via mobile app
9167,5289,4832.74,Payment,2024-01-01,Payment via bank transfer
9168,7728,221.27,Payment,2024-12-23,Payment via cash
9169,2649,2409.13,Purchase,2024-05-05,Purchase from gas station
9170,3390,3465.2,Deposit,2025-04-26,Check deposit
9171,478,1404.19,Payment,2023-08-13,Payment via credit card
9172,5085,472.39,Refund,2024-03-23,Refund for returned item
9173,143,4825.59,Refund,2025-02-16,Refund for returned item
9174,9434,1022.96,Payment,2025-04-30,Payment via mobile app
9175,8070,2372.8,Withdrawal,2025-04-14,Cash withdrawal from ATM
9176,8031,2899.1,Refund,2024-08-24,Refund for returned item
9177,1273,862.59,Payment,2023-11-08,Payment via bank transfer
9178,8720,4408.4,Deposit,2024-05-08,Check deposit
9179,5000,311.51,Deposit,2023-10-06,Check deposit
9180,5354,3846.15,Purchase,2025-03-05,Purchase from gas station
9181,798,3849.01,Purchase,2025-05-19,Purchase from grocery
9182,620,2857.29,Deposit,2023-10-14,Check deposit
9183,7841,700.28,Deposit,2025-05-22,Check deposit
9184,8078,1033.03,Deposit,2025-02-27,Check deposit
9185,8391,3035.19,Purchase,2024-02-05,Purchase from grocery
9186,7493,833.13,Refund,2023-10-04,Refund for returned item
9187,8703,2982.13,Deposit,2025-07-18,Check deposit
9188,1090,205.39,Purchase,2023-11-09,Purchase from gas station
9189,2260,4189.64,Withdrawal,2024-09-11,Cash withdrawal from ATM
9190,2751,1205.12,Purchase,2025-03-29,Purchase from electronics
9191,9689,4944.07,Refund,2023-09-08,Refund for returned item
9192,4352,3574.77,Payment,2024-12-11,Payment via cash
9193,1162,597.7,Payment,2024-06-18,Payment via credit card
9194,9552,626.34,Payment,2025-05-20,Payment via cash
9195,63,4871.12,Refund,2023-12-11,Refund for returned item
9196,3465,689.63,Refund,2024-10-01,Refund for returned item
9197,8967,3440.86,Refund,2025-06-05,Refund for returned item
9198,8228,1024.03,Payment,2023-10-10,Payment via credit card
9199,7752,1501.05,Deposit,2023-12-27,Check deposit
9200,2444,3155.75,Purchase,2025-03-23,Purchase from clothing
9201,4338,4228.66,Refund,2024-06-18,Refund for returned item
9202,3209,2655.33,Withdrawal,2023-11-06,Cash withdrawal from ATM
9203,1655,3020.84,Deposit,2024-06-17,Check deposit
9204,8623,1548.48,Withdrawal,2024-02-21,Cash withdrawal from ATM
9205,2333,2077.07,Purchase,2025-03-17,Purchase from online store
9206,857,394.26,Payment,2024-06-05,Payment via credit card
9207,2790,699.22,Purchase,2024-06-24,Purchase from coffee shop
9208,5108,1830.5,Payment,2025-05-14,Payment via bank transfer
9209,8987,1640.85,Payment,2025-04-13,Payment via credit card
9210,5159,4706.67,Refund,2023-12-17,Refund for returned item
9211,3792,4315.17,Refund,2023-09-01,Refund for returned item
9212,5709,4054.46,Payment,2023-12-25,Payment via bank transfer
9213,9939,2456.26,Purchase,2023-10-28,Purchase from coffee shop
9214,5967,4556.08,Payment,2024-04-16,Payment via mobile app
9215,5057,2201.75,Deposit,2023-11-01,Check deposit
9216,4970,2975.95,Purchase,2023-09-09,Purchase from electronics
9217,996,4991.18,Refund,2024-01-01,Refund for returned item
9218,4754,2735.57,Withdrawal,2024-09-10,Cash withdrawal from ATM
9219,5660,886.0,Payment,2025-01-23,Payment via cash
9220,6301,3475.38,Purchase,2024-02-20,Purchase from grocery
9221,1294,1595.61,Refund,2025-07-11,Refund for returned item
9222,5497,564.19,Purchase,2024-03-30,Purchase from coffee shop
9223,3940,4718.68,Purchase,2024-12-23,Purchase from coffee shop
9224,5309,3185.87,Deposit,2025-05-08,Check deposit
9225,5357,859.39,Payment,2023-10-07,Payment via bank transfer
9226,942,311.58,Purchase,2023-10-16,Purchase from coffee shop
9227,9572,105.36,Refund,2024-08-25,Refund for returned item
9228,7310,2740.09,Deposit,2025-06-24,Check deposit
9229,9336,3107.24,Withdrawal,2025-01-14,Cash withdrawal from ATM
9230,9437,4264.71,Refund,2024-04-15,Refund for returned item
9231,6698,1718.49,Purchase,2025-01-13,Purchase from electronics
9232,9253,1285.93,Purchase,2024-04-19,Purchase from clothing
9233,4481,2924.83,Refund,2024-04-27,Refund for returned item
9234,1904,833.07,Refund,2024-09-02,Refund for returned item
9235,8857,2811.04,Payment,2025-01-17,Payment via credit card
9236,165,4544.99,Withdrawal,2024-12-26,Cash withdrawal from ATM
9237,5241,4582.76,Payment,2024-05-29,Payment via bank transfer
9238,8066,1213.8,Purchase,2025-03-16,Purchase from gas station
9239,3906,3201.6,Payment,2025-02-12,Payment via mobile app
9240,5509,2418.55,Payment,2025-02-16,Payment via credit card
9241,8334,616.78,Deposit,2025-03-27,Check deposit
9242,6213,3304.22,Payment,2024-10-14,Payment via mobile app
9243,2805,4586.84,Purchase,2024-11-07,Purchase from coffee shop
9244,3169,4191.57,Deposit,2025-04-06,Check deposit
9245,7625,1439.14,Deposit,2023-11-27,Check deposit
9246,2324,1142.15,Deposit,2025-05-29,Check deposit
9247,1994,2521.86,Deposit,2025-07-29,Check deposit
9248,5431,2798.15,Payment,2024-12-20,Payment via credit card
9249,4971,3059.55,Purchase,2025-02-03,Purchase from online store
9250,9148,4498.18,Payment,2025-03-12,Payment via mobile app
9251,2979,4700.77,Refund,2024-12-25,Refund for returned item
9252,5570,1835.05,Withdrawal,2025-04-15,Cash withdrawal from ATM
9253,5768,4419.38,Purchase,2023-11-13,Purchase from clothing
9254,5245,1284.7,Withdrawal,2023-09-05,Cash withdrawal from ATM
9255,4034,1821.19,Withdrawal,2024-03-23,Cash withdrawal from ATM
9256,2161,2786.5,Purchase,2025-04-24,Purchase from online store
9257,9373,1757.25,Deposit,2024-02-15,Check deposit
9258,3015,1233.04,Payment,2023-08-12,Payment via mobile app
9259,8602,1062.39,Refund,2023-12-21,Refund for returned item
9260,9013,4422.05,Refund,2024-06-10,Refund for returned item
9261,7354,707.46,Withdrawal,2024-11-06,Cash withdrawal from ATM
9262,4115,3077.34,Refund,2025-03-13,Refund for returned item
9263,3670,3160.33,Deposit,2025-02-17,Check deposit
9264,3876,2385.5,Purchase,2025-05-30,Purchase from clothing
9265,5810,2334.39,Deposit,2024-01-14,Check deposit
9266,1968,3175.04,Refund,2023-10-28,Refund for returned item
9267,3188,1211.67,Purchase,2024-08-23,Purchase from electronics
9268,9687,1808.77,Refund,2024-07-21,Refund for returned item
9269,9442,867.29,Deposit,2025-02-12,Check deposit
9270,8484,3211.65,Purchase,2023-10-05,Purchase from coffee shop
9271,439,3065.33,Withdrawal,2024-05-29,Cash withdrawal from ATM
9272,9817,1424.7,Deposit,2024-05-15,Check deposit
9273,1166,758.82,Deposit,2024-12-15,Check deposit
9274,4804,2306.15,Refund,2025-05-22,Refund for returned item
9275,7357,1027.13,Refund,2023-09-08,Refund for returned item
9276,4722,2977.69,Withdrawal,2024-11-13,Cash withdrawal from ATM
9277,4649,1008.87,Withdrawal,2025-01-05,Cash withdrawal from ATM
9278,2931,1366.47,Payment,2025-02-14,Payment via cash
9279,3934,3846.68,Refund,2025-03-23,Refund for returned item
9280,6237,4514.88,Withdrawal,2025-04-25,Cash withdrawal from ATM
9281,9697,585.31,Deposit,2025-03-21,Check deposit
9282,6556,1224.69,Refund,2024-05-20,Refund for returned item
9283,5989,1199.47,Refund,2024-03-06,Refund for returned item
9284,3328,4333.08,Deposit,2025-06-09,Check deposit
9285,2648,3870.42,Payment,2025-07-17,Payment via cash
9286,8753,963.04,Withdrawal,2024-09-01,Cash withdrawal from ATM
9287,8570,2598.91,Deposit,2024-11-08,Check deposit
9288,1942,4571.24,Refund,2024-09-25,Refund for returned item
9289,6396,2862.04,Purchase,2024-01-02,Purchase from online store
9290,4428,3541.79,Payment,2024-03-05,Payment via cash
9291,313,1160.18,Purchase,2023-10-30,Purchase from clothing
9292,9219,4521.84,Deposit,2024-08-24,Check deposit
9293,4000,4237.33,Withdrawal,2023-12-21,Cash withdrawal from ATM
9294,8659,475.52,Withdrawal,2025-03-20,Cash withdrawal from ATM
9295,7513,3901.48,Purchase,2025-04-06,Purchase from online store
9296,2458,3797.57,Deposit,2024-02-28,Check deposit
9297,6353,3516.56,Purchase,2024-10-02,Purchase from grocery
9298,3528,1492.26,Payment,2024-02-10,Payment via credit card
9299,9811,4802.99,Refund,2024-04-26,Refund for returned item
9300,9493,1856.74,Purchase,2024-07-22,Purchase from grocery
9301,6451,3821.67,Purchase,2023-12-17,Purchase from electronics
9302,4630,2321.62,Payment,2024-09-25,Payment via credit card
9303,7037,4174.2,Payment,2024-07-01,Payment via cash
9304,4778,2623.56,Refund,2025-02-22,Refund for returned item
9305,1527,281.78,Refund,2025-06-23,Refund for returned item
9306,9258,570.01,Payment,2024-01-12,Payment via bank transfer
9307,4604,1555.54,Purchase,2023-12-05,Purchase from online store
9308,1831,771.35,Deposit,2025-01-11,Check deposit
9309,3186,1555.01,Refund,2024-06-25,Refund for returned item
9310,4065,4495.7,Payment,2024-05-27,Payment via cash
9311,6900,1716.03,Withdrawal,2025-05-22,Cash withdrawal from ATM
9312,6364,2087.12,Refund,2024-05-20,Refund for returned item
9313,8861,3263.63,Refund,2025-05-25,Refund for returned item
9314,1851,3456.81,Deposit,2025-04-07,Check deposit
9315,4689,1913.08,Deposit,2023-10-23,Check deposit
9316,8671,4086.39,Deposit,2024-10-07,Check deposit
9317,288,4302.03,Payment,2024-07-25,Payment via mobile app
9318,5851,4953.21,Purchase,2024-10-22,Purchase from coffee shop
9319,8264,3541.22,Refund,2024-12-17,Refund for returned item
9320,7090,1264.47,Withdrawal,2025-03-17,Cash withdrawal from ATM
9321,9597,4098.2,Payment,2024-07-02,Payment via credit card
9322,3493,297.61,Purchase,2025-05-03,Purchase from clothing
9323,5458,343.8,Refund,2025-06-19,Refund for returned item
9324,6593,4280.11,Refund,2023-08-30,Refund for returned item
9325,5551,2458.7,Purchase,2024-09-22,Purchase from grocery
9326,3783,4561.53,Refund,2023-08-10,Refund for returned item
9327,4827,4652.6,Purchase,2025-03-18,Purchase from gas station
9328,2908,1879.05,Purchase,2024-12-15,Purchase from grocery
9329,5930,4295.2,Refund,2024-02-02,Refund for returned item
9330,1931,4270.83,Deposit,2024-08-04,Check deposit
9331,5381,1910.9,Withdrawal,2025-04-13,Cash withdrawal from ATM
9332,5060,3618.08,Withdrawal,2025-06-19,Cash withdrawal from ATM
9333,1853,3652.54,Withdrawal,2024-03-05,Cash withdrawal from ATM
9334,4169,2578.85,Payment,2024-03-30,Payment via mobile app
9335,1207,687.89,Refund,2025-02-08,Refund for returned item
9336,3386,152.43,Payment,2025-01-08,Payment via credit card
9337,9654,2701.67,Withdrawal,2023-11-06,Cash withdrawal from ATM
9338,4796,600.07,Refund,2024-07-31,Refund for returned item
9339,962,4922.39,Purchase,2023-12-31,Purchase from electronics
9340,8142,3610.63,Purchase,2025-05-02,Purchase from gas station
9341,7275,4328.28,Withdrawal,2025-07-26,Cash withdrawal from ATM
9342,7643,1007.72,Withdrawal,2024-07-24,Cash withdrawal from ATM
9343,20,4373.34,Withdrawal,2024-12-17,Cash withdrawal from ATM
9344,8779,4934.53,Deposit,2023-09-06,Check deposit
9345,795,1431.21,Payment,2024-01-16,Payment via cash
9346,6262,2351.43,Purchase,2024-05-12,Purchase from clothing
9347,514,2349.03,Purchase,2025-06-16,Purchase from gas station
9348,3281,2893.41,Payment,2025-07-27,Payment via cash
9349,9100,2477.31,Deposit,2024-01-13,Check deposit
9350,5036,3829.39,Refund,2023-09-07,Refund for returned item
9351,8495,2661.22,Purchase,2023-11-14,Purchase from gas station
9352,1336,3130.36,Deposit,2024-10-05,Check deposit
